Name,Content,AdditionalContent,Link,Organization
Detroit USA,Risk : Extreme temperatures. Flooding. Drought.,"Population : 4292060
Area : 143 sq miles
Average Elevation : 182 m",http://stories.weather.com/disruptionindex,
Pittsburgh USA,Risk : Extreme temperatures. Flooding. Drought.,"Population : 2360867
Area : 59 sq miles
Average Elevation : 316 m",http://stories.weather.com/disruptionindex,
Columbus USA,Risk : Extreme storms. Extreme temperatures. Drought. Flooding.,"Population : 1967066
Area : 224 sq miles
Average Elevation : 274 m",http://stories.weather.com/disruptionindex,
Portland USA,Risk : Extreme storms. Drought. Extreme temperatures. Flooding. Increased wildfire risk.,"Population : 2348247
Area : 145 sq miles
Average Elevation : 170 m",http://stories.weather.com/disruptionindex,
Baltimore USA,Risk : Flooding. Extreme storms. Erosion.,"Population : 2785874
Area : 93 sq miles
Average Elevation : 10 m",http://stories.weather.com/disruptionindex,
Buffalo USA,Risk : Extreme storms. Extreme temperatures. Drought. Flooding.,"Population : 1134210
Area : 53 sq miles
Average Elevation : 182 m",http://stories.weather.com/disruptionindex,
Washington D.C. USA,Risk : Flooding. Extreme storms. Drought. Increased storm intensity.,"Population : 6033737
Area : 69 sq miles
Average Elevation : 62 m",http://stories.weather.com/disruptionindex,
St Paul USA,Risk : Extreme storms. Extreme heat. Drought.,"Population : 3495176
Area : 57 sq miles
Average Elevation : 213 m",http://stories.weather.com/disruptionindex,
Denver USA,Risk : Extreme temperatures. Drought. Increased wildfire risk.,"Population : 2814330
Area : 155 sq miles
Average Elevation : 1648 m",http://stories.weather.com/disruptionindex,
Kansas City USA,Risk : Extreme storms. Extreme temperatures. Flooding. Increased wildfire risk.,"Population : 2071133
Area : 320 sq miles
Average Elevation : 277 m",http://stories.weather.com/disruptionindex,
Las Vegas USA,Risk : Extreme temperatures. Drought. Increased wildfire risk. Dust storms.,"Population : 1951269
Area : 136 sq miles
Average Elevation : 609 m",http://stories.weather.com/disruptionindex,
Minneapolis USA,Risk : Extreme storms. Drought. Extreme heat.,"Population : 3824583
Area : 59 sq miles
Average Elevation : 252 m",http://stories.weather.com/disruptionindex,
Tokyo Japan,Risk : Increased temperatures. Increased stom intensity. Increased disease risk. Loss of potable water sources.,"Population : 37843000
Area : 844 sq miles
Average Elevation : 43 m",https://www.wwf.or.jp/activities/lib/pdf_climate/environment/WWF_NipponChanges_lores.pdf,1
Jakarta Indonesia,Risk : Subsidence. Floods.,"Population : 30539000
Area : 256 sq miles
Average Elevation : 7 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/11,
Delhi India,Risk : Loss of housing. Loss of potable water. Increased pollution.,"Population : 24998000
Area : 572 sq miles
Average Elevation : 216 m",http://steps-centre.org/wp-content/uploads/Climate-Change-and-Cities.pdf,
Manila Philippines,Risk : Flooding. Rising temperatures. Increased storm intensity. Increased tidal surges. Droughts. Loss of farmlands.,"Population : 24123000
Area : 14 sq miles
Average Elevation : 15 m",http://www.theguardian.com/environment/2014/mar/31/ipcc-climate-change-cities-manila,
Seoul South Korea,Risk : Increased pollution. Increased storm intensity. Flooding.,"Population : 23480000
Area : 233 sq miles
Average Elevation : 85 m",http://sdcenter.org/seoul-climate-risk-and-response/,
Shanghai China,Risk : Subsidence. Flooding,"Population : 23416000
Area : 2448 sq miles
Average Elevation : 3 m",https://www.wilsoncenter.org/publication/climate-change-impacts-chinas-environment-biophysical-impacts,
Karachi Pakistan,Risk : Flooding. Loss of potable water.,"Population : 22123000
Area : 1362 sq miles
Average Elevation : 7 m",http://www.dawn.com/news/740129/study-finds-city-vulnerable-to-climate-change-impact,
Beijing China,Risk : Increased temperatures. Extreme intense storms. Flooding. Storm surges.,"Population : 21009000
Area : 6487 sq miles
Average Elevation : 43 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
New York City USA,Risk : Extreme flooding. Extreme heat. Increased storm intensity. Drought. Loss of potable water sources.,"Population : 20630000
Area : 469 sq miles
Average Elevation : 10 m",http://www.worldbank.org/en/news/feature/2013/08/19/coastal-cities-at-highest-risk-floods,
Guangzhou China,Risk : Flooding.,"Population : 23900000
Area : 2870 sq miles
Average Elevation : 20 m",http://www.worldbank.org/en/news/feature/2013/08/19/coastal-cities-at-highest-risk-floods,
Sao Paulo Brazil,Risk : Flooding. Landslides. Loss of potable water. Loss of crops.,"Population : 20365000
Area : 588 sq miles
Average Elevation : 759 m",http://www.adaptiveinstitutions.org/Shifting_Course_SaoPaulo.pdf,
Mexico City Mexico,Risk : Increased pollution. Loss of potable water.,"Population : 20063000
Area : 573 sq miles
Average Elevation : 2250 m",http://www.worldbank.org/en/results/2013/04/17/mexico-seeks-to-adapt-to-climate-change-and-mitigate-its-effects,
Mumbai India,Risk : Loss of housing. Loss of potable water. Increased pollution.,"Population : 18414288
Area : 233 sq miles
Average Elevation : 14 m",http://www.worldbank.org/en/news/feature/2013/08/19/coastal-cities-at-highest-risk-floods,
Kyoto Japan,Risk : Increased temperatures. Increased stom intensity. Increased disease risk. Loss of potable water sources.,"Population : 17444000
Area : 319 sq miles
Average Elevation : 49 m",https://www.wwf.or.jp/activities/lib/pdf_climate/environment/WWF_NipponChanges_lores.pdf,1
Moscow Russia,Risk : Increased extreme temperatures. Increased pollution.,"Population : 16170000
Area : 969 sq miles
Average Elevation : 786 m",http://www.ibtimes.com/why-russia-warming-more-twice-fast-rest-world-climate-change-experts-raise-concerns-2240034,
Dhaka Bangladesh,Risk : Flooding. Extreme temperatures. Increased pollution. Loss of housing.,"Population : 15669000
Area : 315 sq miles
Average Elevation : 3 m",http://www.preventionweb.net/files/4292_Dhaka20extreme1.pdf,
Greater Cairo Egypt,Risk : Less precipitation. Increased desertification. Loss of potable water sources.,"Population : 15600000
Area : 659 sq miles
Average Elevation : 22 m",http://www.oecd.org/env/cc/33330510.pdf,
Los Angeles USA,Risk : Extreme temperatures. Increased pollution. Increased wildfires. Flooding. Drought. Possible increased seismic activity.,"Population : 15058000
Area : 502 sq miles
Average Elevation : 71 m",http://www.ucsusa.org/sites/default/files/legacy/assets/documents/global_warming/preparing-for-climate-change-impacts-in-los-angeles.pdf,
Bangkok Thailand,Risk : Subsidence. Severe floods.,"Population : 14565547
Area : 606 sq miles
Average Elevation : 1 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/4,
Kolkata India,Risk : Subsidence. Drinking water contamination. Floods.,"Population : 14667000
Area : 80 sq miles
Average Elevation : 9 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/19,
Buenos Aires Argentina,Risk : Flooding. Extreme heat. Extreme storms.,"Population : 14122000
Area : 78 sq miles
Average Elevation : 30 m",http://www.compactofmayors.org/cities/buenos-aires/#risks,
Tehran Iran,Risk : Increased temperatures. Loss of potable water. Flooding. Increased pollution.,"Population : 13532000
Area : 265 sq miles
Average Elevation : 1188 m",http://uu.diva-portal.org/smash/get/diva2:603835/FULLTEXT01.pdf,
Istanbul Turkey,Risk : Extreme storms. Drought. Increased pollution. Increased disease vector risk. Loss of potable water sources.,"Population : 13287000
Area : 2063 sq miles
Average Elevation : 39 m",https://www.researchgate.net/publication/258108336_Climate_Change_and_Risks_Management_in_Istanbul,
Lagos Nigeria,Risk : Increased erosion. Acidification. Increased pollution. Flooding.,"Population : 13123000
Area : 385 sq miles
Average Elevation : 41 m",https://www.researchgate.net/publication/233199496_Impact_of_climate_change_on_sea_level_rise_in_Lagos_Nigeria,
Shenzhen China,Risk : Flooding. Extreme storms.,"Population : 12084000
Area : 2000 sq miles
Average Elevation : 3 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/17,
Rio de Janeiro Brazil,Risk : Flooding. Extreme heat. Drought. Extreme weather.,"Population : 11727000
Area : 485 sq miles
Average Elevation : 4 m",http://www.compactofmayors.org/cities/rio-de-janeiro/#risks,
Kinshasa Democratic Republic of the Congo,Risk : Extreme changes in precipitation patterns. Extreme weather. Extreme erosion. Flooding. Increased disease vectors.,"Population : 11587000
Area : 3848 sq miles
Average Elevation : 239 m",http://r4d.dfid.gov.uk/PDF/Outputs/MediaBroad/02-Democratic-Republic-of-Congo-Talks-Climate.pdf,
Tianjin China,Risk : Subsidence. Drinking water contamination. Floods.,"Population : 15469500
Area : 68 sq miles
Average Elevation : 4 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/15,
Paris France,Risk : Flooding. Extreme heat. Drought. Extreme weather.,"Population : 10858000
Area : 40 sq miles
Average Elevation : 35 m",http://www.compactofmayors.org/cities/paris/#risks,
Lima Peru,Risk : Loss of potable water sources. Increased extreme temperatures. Increased desertification. Increased disease vectors.,"Population : 10750000
Area : 1032 sq miles
Average Elevation : 1548 m",http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0147201,
Chengdu China,Risk : Increased temperatures. Extreme intense storms. Flooding. Storm surges.,"Population : 10376000
Area : 4696 sq miles
Average Elevation : 499 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
London United Kingdom,Risk : Flooding. Extreme temperatures. Drought. Extreme weather.,"Population : 10236000
Area : 607 sq miles
Average Elevation : 35 m",http://www.compactofmayors.org/cities/londonjoinus/#risks,
Lahore Pakistan,Risk : Extreme weather. Increased pollution. Loss of potable water sources. Increased disease vectors.,"Population : 10052000
Area : 684 sq miles
Average Elevation : 217 m",http://www.mocc.gov.pk/gop/index.php?q=aHR0cDovLzE5Mi4xNjguNzAuMTM2L21vY2xjL3VzZXJmaWxlczEvZmlsZS9Nb2NsYy9Qb2xpY3kvTmF0aW9uYWwlMjBDbGltYXRlJTIwQ2hhbmdlJTIwUG9saWN5JTIwb2YlMjBQYWtpc3RhbiUyMCgyKS5wZGY%3D,
Chennai India,Risk : Extreme flooding.,"Population : 9714000
Area : 165 sq miles
Average Elevation : 6 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/9,
Chicago USA,Risk : Increased temperatures. Increased storm intensity. Changes in precipitation patterns. Drought. Flooding.,"Population : 9156000
Area : 234 sq miles
Average Elevation : 181 m",http://www.chicagoclimateaction.org/pages/climate_change_and_chicago/5.php,
Bogota Colombia,Risk : Flooding. Droughts. Loss of potable water sources. Severe eco-system changes.,"Population : 8991000
Area : 612 sq miles
Average Elevation : 2639 m",http://resilient-cities.iclei.org/fileadmin/sites/resilient-cities/files/Resilient_Cities_2014/PPTs/H/H2_Tafur.pdf,
Ho Chi Minh City Vietnam,Risk : Subsidence. Floods.,"Population : 8957000
Area : 809 sq miles
Average Elevation : 19 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/13,
Hyderabad India,Risk : Loss of housing. Loss of potable water. Increased pollution.,"Population : 8754000
Area : 355 sq miles
Average Elevation : 505 m",http://steps-centre.org/wp-content/uploads/Climate-Change-and-Cities.pdf,
Bengaluru India,Risk : Loss of housing. Loss of potable water. Increased pollution.,"Population : 8728906
Area : 286 sq miles
Average Elevation : 919 m",http://steps-centre.org/wp-content/uploads/Climate-Change-and-Cities.pdf,
Dongguan China,Risk : Increased temperatures. Extreme intense storms. Flooding. Storm surges.,"Population : 8442000
Area : 951 sq miles
Average Elevation : 7 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
Johannesburg South Africa,Risk : Increased temperatures. Increased precipitation. Loss of potable water sources. Flooding.,"Population : 8432000
Area : 635 sq miles
Average Elevation : 1752 m",http://www.joburg.org.za/images/stories/2014/June/climate%20change%20adaptation%20plan_city%20of%20joburg.pdf,
Wuhan China,Risk : Increased temperatures. Extreme intense storms. Flooding. Storm surges.,"Population : 7509000
Area : 3280 sq miles
Average Elevation : 36 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
Taipei Taiwan,Risk : Increased temperatures. Change in precipitation patterns. Flooding. Increased storm intensity.,"Population : 7438000
Area : 104 sq miles
Average Elevation : 9 m",http://www.apectyphoon.org/sdt175/img/img/3865/ppt/21020306_Fei-Yu%20Kuo.pdf,
Hangzhou China,"Risk : Increased pollution. Intense heat waves, flooding, increased severe storms.","Population : 7275000
Area : 6505 sq miles
Average Elevation : 11 m",https://www.researchgate.net/publication/273764538_Residents%27_understanding_of_the_role_of_green_infrastructure_for_climate_change_adaptation_in_Hangzhou_China,
Hong Kong China,Risk : Increased temperatures. Extreme intense storms. Flooding. Storm surges.,"Population : 7246000
Area : 426 sq miles
Average Elevation : 31 m",http://www.enb.gov.hk/sites/default/files/pdf/ClimateChangeEng.pdf,
Chongqing China,Risk : Loss of potable water. Extreme weather events. Flooding.,"Population : 7217000
Area : 31776 sq miles
Average Elevation : 237 m",http://www.adb.org/sites/default/files/linked-documents/45509-002-prc-oth-02.pdf,
Ahmedabad India,Risk : Loss of housing. Loss of potable water. Increased pollution.,"Population : 7186000
Area : 179 sq miles
Average Elevation : 53 m",http://steps-centre.org/wp-content/uploads/Climate-Change-and-Cities.pdf,
Kuala Lumpur Malaysia,Risk : Flooding. Loss of habitable regions.,"Population : 7088000
Area : 93 sq miles
Average Elevation : 66 m",http://sdcenter.org/kuala-lumpur-climate-risk-and-response/,
Quanzhou China,Risk : Increased storm intensity. Warmer climate.,"Population : 6710000
Area : 4342 sq miles
Average Elevation : 13 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
Essen Germany,Risk : Increased temperatures. Increased storm intensity.,"Population : 6679000
Area : 82 sq miles
Average Elevation : 116 m",http://www.umweltbundesamt.de/en/topics/climate-energy/climate-change-adaptation/adaptation-tools/project-catalog/city-combats-climate-change-integrated-strategies,
Baghdad Iraq,Risk : Flooding. Increased extreme temperatures. increased socio-political instability.,"Population : 6625000
Area : 78 sq miles
Average Elevation : 34 m",http://www.thenation.com/article/how-climate-change-is-threatening-iraqs-fragile-security/,
Toronto Canada,Risk : Increased temperatures. Increased storm intensity Flooding.,"Population : 6456000
Area : 243 sq miles
Average Elevation : 75 m",http://www1.toronto.ca/wps/portal/contentonly?vgnextoid=78cfa84c9f6e1410VgnVCM10000071d60f89RCRD,
Santiago Chile,Risk : Loss of potable water sources. Drought.,"Population : 6225000
Area : 247 sq miles
Average Elevation : 519 m",http://sdcenter.org/santiago-climate-risk-and-response/,
Dallas & Fort Worth USA,Risk : Increased storm intensity. Change in precipitation patterns. Increased extreme temperatures. Drought. Increased wildfire risk. Flooding. Increased wildfire risk. Inland flooding. Loss of potable water sources.,"Population : 6174000
Area : 1407 sq miles
Average Elevation : 204 m",http://www.uta.edu/faculty/awinguth/Research/NCTCOG_FHWAClimateChangePilot_RevisedFinal_3-24-15.pdf,
Madrid Spain,Risk : Increased temperatures. Change in precipitation patterns. Loss of farmland. Loss of potable water sources.,"Population : 6171000
Area : 233 sq miles
Average Elevation : 645 m",http://www.metoffice.gov.uk/media/pdf/k/i/Spain.pdf,
Nanjing China,Risk : Increased storm intensity. Warmer climate.,"Population : 6155000
Area : 2548 sq miles
Average Elevation : 11 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
Shenyang China,Risk : Increased storm intensity. Warmer climate.,"Population : 6078000
Area : 4997 sq miles
Average Elevation : 45 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
Xian Xianyang China,Risk : Increased storm intensity. Warmer climate.,"Population : 5977000
Area : 202 sq miles
Average Elevation : 479 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
San Francisco USA,Risk : Increased temperatures. Changes to precipitation patterns. Increased storm intensity. Increased wildfire risk. Flooding. Loss of potable water sources. Possible increased seismic activity. Increased storm surges.,"Population : 5929000
Area : 231 sq miles
Average Elevation : 16 m",http://www.energy.ca.gov/2012publications/CEC-500-2012-071/CEC-500-2012-071.pdf,
Luanda Angola,Risk : Flooding. Increased pollution. Loss of potable water sources.,"Population : 5899000
Area : 43 sq miles
Average Elevation : 5 m",https://books.google.com/books?id=UR0fckrquD8C&pg=PA154&lpg=PA154&dq=Luanda+climate+change+risks&source=bl&ots=GhQ4tHcA1G&sig=BjOG18jJzqPkCL66vnXgVA2kFOA&hl=en&sa=X&ved=0ahUKEwjTyN_z6_DMAhVTxCYKHRFsBREQ6AEIVzAJ#v=onepage&q=Luanda%20climate%20change%20risks&f=false,
Qingdao Jimo China,Risk : Increased storm intensity. Warmer climate.,"Population : 5816000
Area : 4257 sq miles
Average Elevation : 77 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
Houston USA,Risk : Increased extreme temperatures. Increased storm intensity. Loss of potable water sources. Increased pollution. Flooding. Increased wildfire risk. Increased storm surges. Extreme erosion.,"Population : 5764000
Area : 627 sq miles
Average Elevation : 13 m",http://www.harcresearch.org/feature/adapting_to_climate_change,
Miami USA,Risk : Flooding. Drinking water contamination. Extreme storms. Increased storm surge risk. Increased wildfire risk. Extreme temperatures.,"Population : 5564635
Area : 56 sq miles
Average Elevation : 1 m",http://www.worldbank.org/en/news/feature/2013/08/19/coastal-cities-at-highest-risk-floods,
Bandung Indonesia,Risk : Change in precipitation patterns. Increased temperatures. Extreme weather events. Flooding.,"Population : 5695000
Area : 64 sq miles
Average Elevation : 768 m",https://indonesia.savethechildren.net/jobs/job-details/63,
Riyadh Saudi Arabia,Risk : Increased temperatures. Increased desertification. Increased pollution.,"Population : 5666000
Area : 600 sq miles
Average Elevation : 612 m",http://www.metoffice.gov.uk/media/pdf/j/m/Saudi_Arabia.pdf,
Pune India,Risk : Loss of housing. Loss of potable water. Increased pollution.,"Population : 5631000
Area : 270 sq miles
Average Elevation : 559 m",http://steps-centre.org/wp-content/uploads/Climate-Change-and-Cities.pdf,
Singapore Singapore,Risk : Increased temperatures. Increased storm intensity. Flooding. Loss of potable water sources. Increased disease vectors.,"Population : 5624000
Area : 269 sq miles
Average Elevation : 163 m",https://www.nccs.gov.sg/climate-change-and-singapore/national-circumstances/impact-climate-change-singapore,
Philadelphia USA,Risk : Flooding. Extreme storms. Drought. Extreme heat. Loss of potable water sources.,"Population : 6051170
Area : 142 sq miles
Average Elevation : 11 m",http://stories.weather.com/disruptionindex,
Surat India,Risk : Flooding.,"Population : 4650161
Area : 126 sq miles
Average Elevation : 13 m",https://weather.com/science/environment/news/20-cities-most-lose-rising-sea-levels-20130822#/8,
Milan Italy,Risk : Severe weather. Increased temperatures. Flooding.,"Population : 5257000
Area : 70 sq miles
Average Elevation : 121 m",http://www.100resilientcities.org/cities/entry/milan#/-_/,
Suzhou China,Risk : Increased storm intensity. Warmer climate.,"Population : 5246000
Area : 3277 sq miles
Average Elevation : 9 m",http://wwf.panda.org/about_our_earth/aboutcc/problems/rising_temperatures/hotspot_map/china.cfm,1
